usgs_commodity_code,source_file,country,world_metric_type,production_2021_raw,production_2021,production_unit,country_relationship,mineral,use_case,principal_source_country_user,principal_source_relationship_user,usgs_commodity_group,is_world_total,is_other_countries,world_total_2021,production_share_pct,is_user_principal_source
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Platinum,4300,4300.0,kg,aggregate,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,True,200000.0,2.15,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Platinum,4300,4300.0,kg,aggregate,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,True,180000.0,2.388888888888889,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Palladium,14000,14000.0,kg,ally,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,7.000000000000001,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Palladium,14000,14000.0,kg,ally,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,7.777777777777778,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Palladium,17000,17000.0,kg,ally,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,8.5,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Palladium,17000,17000.0,kg,ally,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,9.444444444444445,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Palladium,74000,74000.0,kg,competitor,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,37.0,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Palladium,74000,74000.0,kg,competitor,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,41.11111111111111,False
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Palladium,80000,80000.0,kg,neutral,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,40.0,True
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Palladium,80000,80000.0,kg,neutral,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,44.44444444444444,True
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Palladium,13000,13000.0,kg,neutral,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,6.5,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Palladium,13000,13000.0,kg,neutral,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,7.222222222222221,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Palladium,2800,2800.0,kg,aggregate,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,True,200000.0,1.4000000000000001,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Palladium,2800,2800.0,kg,aggregate,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,True,180000.0,1.5555555555555556,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Platinum,4200,4200.0,kg,ally,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,2.1,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Platinum,4200,4200.0,kg,ally,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,2.3333333333333335,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Platinum,6000,6000.0,kg,ally,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,3.0,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Platinum,6000,6000.0,kg,ally,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,3.3333333333333335,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Platinum,19000,19000.0,kg,competitor,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,9.5,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Platinum,19000,19000.0,kg,competitor,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,10.555555555555555,False
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Platinum,130000,130000.0,kg,neutral,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,65.0,True
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Platinum,130000,130000.0,kg,neutral,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,72.22222222222221,True
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Platinum,15000,15000.0,kg,neutral,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,7.5,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Platinum,15000,15000.0,kg,neutral,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,8.333333333333332,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Platinum,4300,4300.0,kg,aggregate,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,True,200000.0,2.15,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Platinum,4300,4300.0,kg,aggregate,Ruthenium,"used as catalysts, as well as electrical contacts and chip resistors in computers",South Africa,neutral,Platinum-Group Metals,False,True,180000.0,2.388888888888889,False
raree,world/mcs2022-raree_world.csv,United States,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",43000,43000.0,t,ally,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,15.357142857142858,False
raree,world/mcs2022-raree_world.csv,Australia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",22000,22000.0,t,ally,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,7.857142857142857,False
raree,world/mcs2022-raree_world.csv,Brazil,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",500,500.0,t,neutral,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,0.17857142857142858,False
raree,world/mcs2022-raree_world.csv,Burma,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",26000,26000.0,t,competitor,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,9.285714285714286,False
raree,world/mcs2022-raree_world.csv,Burundi,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",100,100.0,t,neutral,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,0.03571428571428571,False
raree,world/mcs2022-raree_world.csv,Canada,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,ally,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,China,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",168000,168000.0,t,competitor,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,60.0,True
raree,world/mcs2022-raree_world.csv,Greenland,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,India,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2900,2900.0,t,neutral,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,1.0357142857142856,False
raree,world/mcs2022-raree_world.csv,Madagascar,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",3200,3200.0,t,neutral,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,1.1428571428571428,False
raree,world/mcs2022-raree_world.csv,Russia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2700,2700.0,t,competitor,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,0.9642857142857142,False
raree,world/mcs2022-raree_world.csv,South Africa,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Tanzania,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Thailand,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",8000,8000.0,t,neutral,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,2.857142857142857,False
raree,world/mcs2022-raree_world.csv,Vietnam,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",400,400.0,t,neutral,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,False,280000.0,0.14285714285714285,False
raree,world/mcs2022-raree_world.csv,Other countries,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",300,300.0,t,aggregate,Samarium,"used in permanent magnets, as an absorber in nuclear reactors, and in cancer treatments",China,competitor,Rare Earths,False,True,280000.0,0.10714285714285715,False
tanta,world/mcs2022-tanta_world.csv,United States,Mine production,0,0.0,t,ally,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,0.0,False
tanta,world/mcs2022-tanta_world.csv,Australia,Mine production,62,62.0,t,ally,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,2.9523809523809526,False
tanta,world/mcs2022-tanta_world.csv,Bolivia,Mine production,7,7.0,t,neutral,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,0.33333333333333337,False
tanta,world/mcs2022-tanta_world.csv,Brazil,Mine production,470,470.0,t,neutral,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,22.380952380952383,False
tanta,world/mcs2022-tanta_world.csv,Burundi,Mine production,32,32.0,t,neutral,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,1.5238095238095237,False
tanta,world/mcs2022-tanta_world.csv,China,Mine production,76,76.0,t,competitor,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,3.619047619047619,False
tanta,world/mcs2022-tanta_world.csv,Democratic Republic of the Congo,Mine production,700,700.0,t,neutral,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,33.33333333333333,True
tanta,world/mcs2022-tanta_world.csv,Ethiopia,Mine production,52,52.0,t,neutral,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,2.4761904761904763,False
tanta,world/mcs2022-tanta_world.csv,Mozambique,Mine production,43,43.0,t,neutral,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,2.047619047619048,False
tanta,world/mcs2022-tanta_world.csv,Nigeria,Mine production,260,260.0,t,neutral,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,12.380952380952381,False
tanta,world/mcs2022-tanta_world.csv,Russia,Mine production,39,39.0,t,competitor,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,1.8571428571428572,False
tanta,world/mcs2022-tanta_world.csv,Rwanda,Mine production,270,270.0,t,neutral,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,12.857142857142856,False
tanta,world/mcs2022-tanta_world.csv,Uganda,Mine production,40,40.0,t,neutral,Tantalum,"used in electronic components, mostly capacitors and in superalloys",Democratic Republic of the Congo,neutral,Tantalum,False,False,2100.0,1.9047619047619049,False
tellu,world/mcs2022-tellu_world.csv,United States,Mine production,W,,t,ally,Tellurium,"used in solar cells, thermoelectric devices, and as alloying additive",China,competitor,Tellurium,False,False,580.0,,False
tellu,world/mcs2022-tellu_world.csv,Bulgaria,Mine production,5,5.0,t,ally,Tellurium,"used in solar cells, thermoelectric devices, and as alloying additive",China,competitor,Tellurium,False,False,580.0,0.8620689655172413,False
tellu,world/mcs2022-tellu_world.csv,Canada,Mine production,45,45.0,t,ally,Tellurium,"used in solar cells, thermoelectric devices, and as alloying additive",China,competitor,Tellurium,False,False,580.0,7.758620689655173,False
tellu,world/mcs2022-tellu_world.csv,China,Mine production,340,340.0,t,competitor,Tellurium,"used in solar cells, thermoelectric devices, and as alloying additive",China,competitor,Tellurium,False,False,580.0,58.620689655172406,True
tellu,world/mcs2022-tellu_world.csv,Japan,Mine production,75,75.0,t,ally,Tellurium,"used in solar cells, thermoelectric devices, and as alloying additive",China,competitor,Tellurium,False,False,580.0,12.931034482758621,False
tellu,world/mcs2022-tellu_world.csv,Russia,Mine production,70,70.0,t,competitor,Tellurium,"used in solar cells, thermoelectric devices, and as alloying additive",China,competitor,Tellurium,False,False,580.0,12.068965517241379,False
tellu,world/mcs2022-tellu_world.csv,South Africa,Mine production,3,3.0,t,neutral,Tellurium,"used in solar cells, thermoelectric devices, and as alloying additive",China,competitor,Tellurium,False,False,580.0,0.5172413793103449,False
tellu,world/mcs2022-tellu_world.csv,Sweden,Mine production,40,40.0,t,ally,Tellurium,"used in solar cells, thermoelectric devices, and as alloying additive",China,competitor,Tellurium,False,False,580.0,6.896551724137931,False
tellu,world/mcs2022-tellu_world.csv,Other countries,Mine production, NA,,t,aggregate,Tellurium,"used in solar cells, thermoelectric devices, and as alloying additive",China,competitor,Tellurium,False,True,580.0,,False
raree,world/mcs2022-raree_world.csv,United States,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",43000,43000.0,t,ally,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,15.357142857142858,False
raree,world/mcs2022-raree_world.csv,Australia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",22000,22000.0,t,ally,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,7.857142857142857,False
raree,world/mcs2022-raree_world.csv,Brazil,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",500,500.0,t,neutral,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,0.17857142857142858,False
raree,world/mcs2022-raree_world.csv,Burma,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",26000,26000.0,t,competitor,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,9.285714285714286,False
raree,world/mcs2022-raree_world.csv,Burundi,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",100,100.0,t,neutral,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,0.03571428571428571,False
raree,world/mcs2022-raree_world.csv,Canada,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,ally,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,China,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",168000,168000.0,t,competitor,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,60.0,True
raree,world/mcs2022-raree_world.csv,Greenland,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,India,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2900,2900.0,t,neutral,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,1.0357142857142856,False
raree,world/mcs2022-raree_world.csv,Madagascar,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",3200,3200.0,t,neutral,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,1.1428571428571428,False
raree,world/mcs2022-raree_world.csv,Russia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2700,2700.0,t,competitor,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,0.9642857142857142,False
raree,world/mcs2022-raree_world.csv,South Africa,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Tanzania,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Thailand,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",8000,8000.0,t,neutral,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,2.857142857142857,False
raree,world/mcs2022-raree_world.csv,Vietnam,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",400,400.0,t,neutral,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,False,280000.0,0.14285714285714285,False
raree,world/mcs2022-raree_world.csv,Other countries,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",300,300.0,t,aggregate,Terbium,"used in permanent magnets, fiber optics, lasers, and solid-state devices",China,competitor,Rare Earths,False,True,280000.0,0.10714285714285715,False
raree,world/mcs2022-raree_world.csv,United States,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",43000,43000.0,t,ally,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,15.357142857142858,False
raree,world/mcs2022-raree_world.csv,Australia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",22000,22000.0,t,ally,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,7.857142857142857,False
raree,world/mcs2022-raree_world.csv,Brazil,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",500,500.0,t,neutral,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,0.17857142857142858,False
raree,world/mcs2022-raree_world.csv,Burma,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",26000,26000.0,t,competitor,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,9.285714285714286,False
raree,world/mcs2022-raree_world.csv,Burundi,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",100,100.0,t,neutral,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,0.03571428571428571,False
raree,world/mcs2022-raree_world.csv,Canada,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,ally,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,China,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",168000,168000.0,t,competitor,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,60.0,True
raree,world/mcs2022-raree_world.csv,Greenland,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,India,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2900,2900.0,t,neutral,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,1.0357142857142856,False
raree,world/mcs2022-raree_world.csv,Madagascar,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",3200,3200.0,t,neutral,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,1.1428571428571428,False
raree,world/mcs2022-raree_world.csv,Russia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2700,2700.0,t,competitor,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,0.9642857142857142,False
raree,world/mcs2022-raree_world.csv,South Africa,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Tanzania,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Thailand,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",8000,8000.0,t,neutral,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,2.857142857142857,False
raree,world/mcs2022-raree_world.csv,Vietnam,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",400,400.0,t,neutral,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,False,280000.0,0.14285714285714285,False
raree,world/mcs2022-raree_world.csv,Other countries,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",300,300.0,t,aggregate,Thulium,used in various metal alloys and in lasers,China,competitor,Rare Earths,False,True,280000.0,0.10714285714285715,False
tin,world/mcs2022-tin_world.csv,United States,"Mine production, metric tons contained tin",0,0.0,t,ally,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,0.0,False
tin,world/mcs2022-tin_world.csv,Australia,"Mine production, metric tons contained tin",8300,8300.0,t,ally,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,2.7666666666666666,False
tin,world/mcs2022-tin_world.csv,Bolivia,"Mine production, metric tons contained tin",18000,18000.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,6.0,False
tin,world/mcs2022-tin_world.csv,Brazil,"Mine production, metric tons contained tin",22000,22000.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,7.333333333333333,False
tin,world/mcs2022-tin_world.csv,Burma,"Mine production, metric tons contained tin",28000,28000.0,t,competitor,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,9.333333333333334,False
tin,world/mcs2022-tin_world.csv,China,"Mine production, metric tons contained tin",91000,91000.0,t,competitor,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,30.333333333333336,True
tin,world/mcs2022-tin_world.csv,Democratic Republic of the Congo,"Mine production, metric tons contained tin",16000,16000.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,5.333333333333334,False
tin,world/mcs2022-tin_world.csv,Indonesia,"Mine production, metric tons contained tin",71000,71000.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,23.666666666666668,False
tin,world/mcs2022-tin_world.csv,Laos,"Mine production, metric tons contained tin",1600,1600.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,0.5333333333333333,False
tin,world/mcs2022-tin_world.csv,Malaysia,"Mine production, metric tons contained tin",3100,3100.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,1.0333333333333332,False
tin,world/mcs2022-tin_world.csv,Nigeria,"Mine production, metric tons contained tin",1200,1200.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,0.4,False
tin,world/mcs2022-tin_world.csv,Peru,"Mine production, metric tons contained tin",30000,30000.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,10.0,False
tin,world/mcs2022-tin_world.csv,Russia,"Mine production, metric tons contained tin",3500,3500.0,t,competitor,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,1.1666666666666667,False
tin,world/mcs2022-tin_world.csv,Rwanda,"Mine production, metric tons contained tin",2200,2200.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,0.7333333333333333,False
tin,world/mcs2022-tin_world.csv,Vietnam,"Mine production, metric tons contained tin",6100,6100.0,t,neutral,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,False,300000.0,2.033333333333333,False
tin,world/mcs2022-tin_world.csv,Other countries,"Mine production, metric tons contained tin",930,930.0,t,aggregate,Tin,used as protective coatings and alloys for steel,China,competitor,Tin,False,True,300000.0,0.31,False
timin,world/mcs2022-timin_world.csv,United States,Mine production: Ilmenite and rutile,100.0,100.0,kt,ally,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Australia,Mine production: Ilmenite,480.0,480.0,kt,ally,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Brazil,Mine production: Ilmenite,66.0,66.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,Canada,Mine production: Ilmenite,600.0,600.0,kt,ally,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
timin,world/mcs2022-timin_world.csv,China,Mine production: Ilmenite,3000.0,3000.0,kt,competitor,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,True
timin,world/mcs2022-timin_world.csv,India,Mine production: Ilmenite,180.0,180.0,kt,neutral,Titanium,used as a white pigment or metal alloys,China,competitor,Titanium Mineral Concentrates,False,False,,,False
